STATION,NAME,DATE,PRCP,SNOW
USR0000OMLL,"MILLER OREGON, OR US",2021-10-07,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-08,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-09,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-10,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-11,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-12,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-13,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-14,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-15,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-16,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-17,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-18,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-19,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-20,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-21,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-22,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-23,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-24,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-25,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-26,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-27,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-28,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-29,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-30,,
USR0000OMLL,"MILLER OREGON, OR US",2021-10-31,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-01,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-02,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-03,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-04,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-05,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-06,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-07,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-08,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-09,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-10,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-11,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-12,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-13,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-14,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-15,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-16,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-17,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-18,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-19,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-20,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-21,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-22,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-23,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-24,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-25,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-26,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-27,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-28,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-29,,
USR0000OMLL,"MILLER OREGON, OR US",2021-11-30,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-01,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-02,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-03,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-04,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-05,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-06,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-07,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-08,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-09,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-10,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-11,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-12,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-13,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-14,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-15,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-16,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-17,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-18,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-19,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-20,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-21,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-22,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-23,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-24,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-25,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-26,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-27,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-28,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-29,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-30,,
USR0000OMLL,"MILLER OREGON, OR US",2021-12-31,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-01,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-02,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-03,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-04,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-05,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-06,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-07,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-08,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-09,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-10,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-11,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-12,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-13,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-14,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-15,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-16,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-17,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-18,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-19,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-20,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-21,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-22,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-23,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-24,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-25,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-26,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-27,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-28,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-29,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-30,,
USR0000OMLL,"MILLER OREGON, OR US",2022-01-31,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-01,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-02,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-03,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-04,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-05,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-06,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-07,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-08,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-09,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-10,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-11,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-12,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-13,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-14,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-15,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-16,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-17,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-18,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-19,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-20,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-21,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-22,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-23,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-24,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-25,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-26,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-27,,
USR0000OMLL,"MILLER OREGON, OR US",2022-02-28,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-01,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-02,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-03,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-04,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-05,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-06,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-07,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-08,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-09,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-10,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-11,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-12,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-13,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-14,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-15,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-16,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-17,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-18,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-19,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-20,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-21,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-22,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-23,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-24,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-25,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-26,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-27,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-28,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-29,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-30,,
USR0000OMLL,"MILLER OREGON, OR US",2022-03-31,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-01,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-02,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-03,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-04,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-05,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-06,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-07,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-08,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-09,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-10,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-11,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-12,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-13,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-14,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-15,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-16,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-17,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-18,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-19,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-20,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-21,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-22,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-23,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-24,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-25,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-26,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-27,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-28,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-29,,
USR0000OMLL,"MILLER OREGON, OR US",2022-04-30,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-01,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-02,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-03,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-04,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-05,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-06,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-07,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-08,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-09,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-10,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-11,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-12,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-13,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-14,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-15,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-16,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-17,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-18,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-19,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-20,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-21,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-22,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-23,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-24,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-25,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-26,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-27,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-28,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-29,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-30,,
USR0000OMLL,"MILLER OREGON, OR US",2022-05-31,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-01,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-02,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-03,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-04,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-05,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-06,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-07,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-08,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-09,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-10,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-11,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-12,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-13,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-14,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-15,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-16,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-17,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-18,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-19,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-20,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-21,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-22,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-23,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-24,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-25,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-26,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-27,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-28,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-29,,
USR0000OMLL,"MILLER OREGON, OR US",2022-06-30,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-01,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-02,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-03,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-04,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-05,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-06,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-07,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-08,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-09,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-10,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-11,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-12,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-13,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-14,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-15,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-16,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-17,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-18,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-19,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-20,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-21,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-22,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-23,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-24,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-25,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-26,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-27,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-28,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-29,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-30,,
USR0000OMLL,"MILLER OREGON, OR US",2022-07-31,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-01,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-02,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-03,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-04,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-05,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-06,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-07,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-08,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-09,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-10,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-11,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-12,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-13,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-14,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-15,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-16,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-17,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-18,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-19,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-20,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-21,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-22,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-23,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-24,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-25,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-26,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-27,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-28,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-29,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-30,,
USR0000OMLL,"MILLER OREGON, OR US",2022-08-31,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-01,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-02,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-03,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-04,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-05,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-06,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-07,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-08,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-09,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-10,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-11,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-12,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-13,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-14,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-15,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-16,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-17,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-18,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-19,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-20,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-21,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-22,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-23,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-24,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-25,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-26,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-27,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-28,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-29,,
USR0000OMLL,"MILLER OREGON, OR US",2022-09-30,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-01,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-02,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-03,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-04,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-05,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-06,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-07,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-08,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-09,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-10,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-11,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-12,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-13,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-14,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-15,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-16,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-17,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-18,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-19,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-20,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-21,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-22,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-23,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-24,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-25,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-26,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-27,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-28,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-29,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-30,,
USR0000OMLL,"MILLER OREGON, OR US",2022-10-31,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-01,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-02,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-03,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-04,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-05,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-06,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-07,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-08,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-09,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-10,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-11,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-12,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-13,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-14,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-15,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-16,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-17,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-18,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-19,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-20,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-21,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-22,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-23,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-24,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-25,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-26,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-27,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-28,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-29,,
USR0000OMLL,"MILLER OREGON, OR US",2022-11-30,,
USR0000OMLL,"MILLER OREGON, OR US",2022-12-01,,
USR0000OMLL,"MILLER OREGON, OR US",2022-12-02,,
USR0000OMLL,"MILLER OREGON, OR US",2022-12-03,,
USR0000OMLL,"MILLER OREGON, OR US",2022-12-04,,
USR0000OMLL,"MILLER OREGON, OR US",2022-12-05,,
USR0000OMLL,"MILLER OREGON, OR US",2022-12-06,,
USR0000OMLL,"MILLER OREGON, OR US",2022-12-07,,
USR0000OMLL,"MILLER OREGON, OR US",2022-12-08,,
USR0000OMLL,"MILLER OREGON, OR US",2022-12-09,,
USR0000OMLL,"MILLER OREGON, OR US",2022-12-10,,
USR0000OMLL,"MILLER OREGON, OR US",2022-12-11,,
USR0000OMLL,"MILLER OREGON, OR US",2022-12-12,,
USR0000OMLL,"MILLER OREGON, OR US",2022-12-13,,
USR0000OMLL,"MILLER OREGON, OR US",2022-12-14,,
USR0000OMLL,"MILLER OREGON, OR US",2022-12-15,,
USR0000OMLL,"MILLER OREGON, OR US",2022-12-16,,
